"date","calculated_market_cap","expected_market_cap","sp500_market_cap_calc_ratio","available_data_prop"
"1999-11-12","11489639621502.14","11828424512453.44","0.971","0.908"
"1999-11-11","11377316333913.81","11704722810605.51","0.972","0.906"
"1999-11-10","11314830528888.11","11636941056168.29","0.972","0.906"
"1999-11-09","11254443437746.84","11567634212256.23","0.973","0.906"
"1999-11-08","11313647119737.28","11667019209699.80","0.970","0.908"
"1999-11-05","11216796412506.75","11609574172814.26","0.966","0.908"
"1999-11-04","11162821881355.50","11545266233291.94","0.967","0.908"
"1999-11-03","11132110736252.82","11479941567453.07","0.970","0.906"
"1999-11-02","11061664340038.62","11419022715652.62","0.969","0.906"
"1999-11-01","11095827122771.90","11473078664816.30","0.967","0.906"
"1999-10-29","11133468736773.35","11547723321890.29","0.964","0.906"
"1999-10-28","10997148950204.28","11374117303337.96","0.967","0.906"
"1999-10-27","10690234213448.55","10986659849536.19","0.973","0.906"
"1999-10-26","10568460152079.13","10861263603827.33","0.973","0.906"
"1999-10-25","10649279855209.77","10960563874077.86","0.972","0.906"
"1999-10-22","10695925656597.16","11028515082901.18","0.970","0.904"
"1999-10-21","10581198699892.72","10875667226645.24","0.973","0.904"
"1999-10-20","10573476665009.09","10924978452998.32","0.968","0.904"
"1999-10-19","10379280001769.80","10686810313344.53","0.971","0.904"
"1999-10-18","10297236594557.40","10625891461544.08","0.969","0.904"
"1999-10-15","10242663960562.55","10568954787816.82","0.969","0.904"
"1999-10-14","10490743607812.10","10874057409977.36","0.965","0.903"
"1999-10-13","10505044660815.56","10892104302096.27","0.964","0.903"
"1999-10-12","10682847703188.68","11125019355781.17","0.960","0.904"
"1999-10-11","10911562459786.72","11312859542765.32","0.965","0.904"
"1999-10-08","10934268341866.57","11319722445402.09","0.966","0.903"
"1999-10-07","10826590064594.76","11163993864582.57","0.970","0.903"
"1999-10-06","10878194758606.87","11229742166386.68","0.969","0.903"
"1999-10-05","10703324947038.87","11025973267109.78","0.971","0.903"
"1999-10-04","10716293001925.04","11053509604849.90","0.969","0.903"
"1999-10-01","10537534650397.69","10868889051201.52","0.970","0.904"
"1999-09-30","10536000906751.64","10868041779271.06","0.969","0.906"
"1999-09-29","10410986702932.10","10746542984442.33","0.969","0.903"
"1999-09-28","10505246834055.49","10863720692425.68","0.967","0.904"
"1999-09-27","10496288143386.98","10873125410853.85","0.965","0.903"
"1999-09-24","10446644677293.71","10822712730991.16","0.965","0.903"
"1999-09-23","10465466931932.55","10848554524870.35","0.965","0.903"
"1999-09-22","10677974031868.00","11103583375940.40","0.962","0.903"
"1999-09-21","10653728457760.55","11078758308377.76","0.962","0.903"
"1999-09-20","10839760899032.56","11315570812942.81","0.958","0.903"
"1999-09-17","10852613890365.85","11314638813819.30","0.959","0.904"
"1999-09-16","10761603212680.11","11171110948798.48","0.963","0.903"
"1999-09-15","10780251969845.17","11166789861953.11","0.965","0.903"
"1999-09-14","10899558483111.98","11322010079614.34","0.963","0.903"
"1999-09-13","10956552438950.21","11388436198962.82","0.962","0.903"
"1999-09-10","11038674120464.67","11452235775326.86","0.964","0.903"
"1999-09-09","11020459556420.89","11418344898108.25","0.965","0.903"
"1999-09-08","10969574192613.02","11388605653348.92","0.963","0.903"
"1999-09-07","11012350786637.15","11441983784968.23","0.962","0.903"
"1999-09-03","11058798065565.07","11499513549046.82","0.962","0.903"
"1999-09-02","10801381206214.74","11176448761960.41","0.966","0.903"
"1999-09-01","10863993905325.89","11277782484844.06","0.963","0.903"
"1999-08-31","10806428721635.58","11187463297056.46","0.966","0.903"
"1999-08-30","10809772092806.52","11218049813746.26","0.964","0.903"
"1999-08-27","10992109269856.14","11423513256884.08","0.962","0.903"
"1999-08-26","11081038120004.78","11539928420130.01","0.960","0.903"
"1999-08-25","11255902976813.80","11707518807976.04","0.961","0.903"
"1999-08-24","11141302946159.54","11552552771893.94","0.964","0.903"
"1999-08-23","11098323298106.27","11524762252574.68","0.963","0.903"
"1999-08-20","10926396815885.17","11324721349791.84","0.965","0.903"
"1999-08-19","10827727919174.28","11214406544445.26","0.966","0.903"
"1999-08-18","10878231473843.70","11292779198013.29","0.963","0.903"
"1999-08-17","10957879912434.75","11388690380541.96","0.962","0.903"
"1999-08-16","10870954396806.17","11275240669052.66","0.964","0.903"
"1999-08-13","10844744365549.48","11249059966401.29","0.964","0.903"
"1999-08-12","10666067829031.57","10998945292527.94","0.970","0.904"
"1999-08-11","10669612494235.39","11030887444306.48","0.967","0.903"
"1999-08-10","10531941250878.11","10857196698561.10","0.970","0.904"
"1999-08-09","10613503591889.23","10995895113578.26","0.965","0.903"
"1999-08-06","10618719835826.11","11016992184646.85","0.964","0.904"
"1999-08-05","10693748883278.66","11130696077715.29","0.961","0.903"
"1999-08-04","10633491807979.77","11059694689942.30","0.961","0.903"
"1999-08-03","10732330566104.03","11202460010225.70","0.958","0.903"
"1999-08-02","10773335840584.91","11252194872544.01","0.957","0.903"
"1999-07-30","10816243678307.00","11257871594478.12","0.961","0.904"
"1999-07-29","10857284466522.46","11362170769118.40","0.956","0.901"
"1999-07-28","11010730508126.15","11568650938572.79","0.952","0.901"
"1999-07-27","10983359773298.55","11546960777152.87","0.951","0.901"
"1999-07-26","10898163179566.68","11419192170038.71","0.954","0.901"
"1999-07-23","10989448725985.82","11496971733255.42","0.956","0.901"
"1999-07-22","11025336815063.65","11531116792053.18","0.956","0.901"
"1999-07-21","11172885966968.96","11686337009714.41","0.956","0.903"
"1999-07-20","11153176131337.16","11667781754437.22","0.956","0.901"
"1999-07-19","11374540345604.71","11926623329194.36","0.954","0.901"
"1999-07-16","11465095566555.71","12020924695055.15","0.954","0.901"
"1999-07-15","11430948658352.91","11943314586224.53","0.957","0.901"
"1999-07-14","11341614255063.57","11846301950186.26","0.957","0.901"
"1999-07-13","11314649666913.52","11807242714191.80","0.958","0.901"
"1999-07-12","11340357313357.40","11854181579139.58","0.957","0.901"
"1999-07-09","11376095385655.97","11889597545833.03","0.957","0.901"
"1999-07-08","11309604015995.36","11814529252793.81","0.957","0.901"
"1999-07-07","11298430076666.94","11826729968592.50","0.955","0.901"
"1999-07-06","11244717692065.43","11761151121174.50","0.956","0.901"
"1999-07-02","11230636517521.82","11787416551018.92","0.953","0.901"
"1999-07-01","11160529488938.11","11700486450953.18","0.954","0.901"
"1999-06-30","11087395706239.50","11630586516689.80","0.953","0.901"
"1999-06-29","10956945561531.55","11450456504272.88","0.957","0.901"
"1999-06-28","10790102075946.76","11280154846249.36","0.957","0.899"
"1999-06-25","10679074027751.28","11144252428602.73","0.958","0.899"
"1999-06-24","10794724343734.71","11148234606675.92","0.968","0.901"
"1999-06-23","10923011326329.97","11294643196260.32","0.967","0.901"
"1999-06-22","10922245028192.21","11318536264699.44","0.965","0.899"
"1999-06-21","11012233667064.22","11429698341976.48","0.963","0.901"
"1999-06-18","10973853243108.03","11377506391059.82","0.965","0.899"
"1999-06-17","10941866884249.16","11352596596304.14","0.964","0.899"
"1999-06-16","10869691098165.84","11272190490102.99","0.964","0.899"
"1999-06-15","10660976177389.64","11024363450441.90","0.967","0.899"
"1999-06-14","10584585398458.21","10963698780220.58","0.965","0.899"
"1999-06-11","10592050998112.58","10960648601270.91","0.966","0.899"
"1999-06-10","10664283201034.33","11038428164487.62","0.966","0.899"
"1999-06-09","10762076895392.53","11172466583887.23","0.963","0.899"
"1999-06-08","10754061618800.56","11161367321598.13","0.964","0.899"
"1999-06-07","10874635046244.51","11307013366445.11","0.962","0.897"
"1999-06-04","10825440766017.76","11249653056752.61","0.962","0.897"
"1999-06-03","10624435859286.94","11010637645168.36","0.965","0.899"
"1999-06-02","10569321338964.18","10970561682857.35","0.963","0.897"
"1999-06-01","10545952624552.26","10965901687239.79","0.962","0.897"
"1999-05-28","10600627426704.05","11030124899569.06","0.961","0.897"
"1999-05-27","10465918009292.88","10857027244175.01","0.964","0.901"
"1999-05-26","10607226245351.69","11054865239938.65","0.960","0.897"
"1999-05-25","10471683475786.92","10882360674895.92","0.962","0.897"
"1999-05-24","10601007821927.33","11070878679424.44","0.958","0.897"
"1999-05-21","10791954945539.97","11271173763786.43","0.957","0.897"
"1999-05-20","10848952225271.62","11343530786648.16","0.956","0.897"
"1999-05-19","10883553340058.04","11389283470893.29","0.956","0.897"
"1999-05-18","10826347711343.37","11296846103279.53","0.958","0.897"
"1999-05-17","10874685973108.99","11349122781389.24","0.958","0.897"
"1999-05-14","10862749378631.40","11334803885764.37","0.958","0.897"
"1999-05-13","11070116981318.19","11586952012270.84","0.955","0.897"
"1999-05-12","11069013527115.59","11556789131546.27","0.958","0.899"
"1999-05-11","11032492357219.32","11485703016580.24","0.961","0.897"
"1999-05-10","10913428407475.58","11355985684026.00","0.961","0.897"
"1999-05-07","10935005417219.35","11395807464757.87","0.960","0.897"
"1999-05-06","10843849643092.46","11286085749762.62","0.961","0.897"
"1999-05-05","10982087028614.87","11415379446351.62","0.962","0.897"
"1999-05-04","10895529297071.27","11285662113797.38","0.965","0.897"
"1999-05-03","11042749403869.48","11477399751661.68","0.962","0.897"
"1999-04-30","10924327454061.06","11312605361186.18","0.966","0.899"
"1999-04-29","10952548095721.39","11377421663866.77","0.963","0.895"
"1999-04-28","10997942016006.08","11445881235848.37","0.961","0.895"
"1999-04-27","11080653297022.69","11546621868380.69","0.960","0.895"
"1999-04-26","11065088574279.71","11523237163099.85","0.960","0.895"
"1999-04-23","11021460278789.86","11496209188518.00","0.959","0.895"
"1999-04-22","11029062783331.73","11512900445548.17","0.958","0.895"
"1999-04-21","10865636318188.25","11320569717332.55","0.960","0.895"
"1999-04-20","10647255384475.91","11066811774158.21","0.962","0.895"
"1999-04-19","10509739175201.60","10925402088963.55","0.962","0.895"
"1999-04-16","10721075146341.05","11175516762836.90","0.959","0.895"
"1999-04-15","10735671567090.39","11208221459352.86","0.958","0.895"
"1999-04-14","10766395139715.02","11255499233072.82","0.957","0.895"
"1999-04-13","10919850965988.30","11436645971806.30","0.955","0.895"
"1999-04-12","10991042352051.57","11511375356073.34","0.955","0.895"
"1999-04-09","10935756696350.52","11424191074428.46","0.957","0.897"
"1999-04-08","10897453742934.76","11387165291067.12","0.957","0.893"
"1999-04-07","10783095561837.28","11242366518150.61","0.959","0.893"
"1999-04-06","10722781509180.12","11166112044408.74","0.960","0.893"
"1999-04-05","10740184210726.58","11193478927762.76","0.960","0.893"
"1999-04-01","10511309114179.75","10961326418815.28","0.959","0.895"
"1999-03-31","10455482038374.46","10899051931926.08","0.959","0.895"
"1999-03-30","10463949220951.58","11020889635526.99","0.949","0.893"
"1999-03-29","10518473887635.42","11100702651376.82","0.948","0.893"
"1999-03-26","10318247519979.15","10868804324008.47","0.949","0.893"
"1999-03-25","10355173977675.65","10929723175808.93","0.947","0.893"
"1999-03-24","10203196092836.04","10748406982689.36","0.949","0.895"
"1999-03-23","10177313775913.57","10693757943174.35","0.952","0.893"
"1999-03-22","10420978342595.19","10989201665327.59","0.948","0.893"
"1999-03-19","10431336688793.26","11008519465342.20","0.948","0.893"
"1999-03-18","10534851961011.54","11154758600540.50","0.944","0.893"
"1999-03-17","10392439082345.28","10996064567964.36","0.945","0.891"
"1999-03-16","10434425992595.47","11068591045212.18","0.943","0.891"
"1999-03-15","10432773107492.39","11076047038200.28","0.942","0.891"
"1999-03-12","10335105018609.39","10968697684610.33","0.942","0.891"
"1999-03-11","10360285934350.98","10994878387261.70","0.942","0.891"
"1999-03-10","10252676535571.78","10903034109999.27","0.940","0.891"
"1999-03-09","10185777104425.93","10843725074866.70","0.939","0.891"
"1999-03-08","10196190218199.89","10868211233657.15","0.938","0.889"
"1999-03-05","10124833181439.34","10806699291505.37","0.937","0.889"
"1999-03-04","9934838351558.49","10562430793952.23","0.941","0.889"
"1999-03-03","9786305759933.33","10401957490322.11","0.941","0.889"
"1999-03-02","9751460513670.67","10383317507851.87","0.939","0.889"
"1999-03-01","9823216251010.43","10473636695639.47","0.938","0.889"
"1999-02-26","9847534876542.81","10492022496530.57","0.939","0.891"
"1999-02-25","9884074084414.55","10548704988678.69","0.937","0.889"
"1999-02-24","9936795040656.98","10619791103644.73","0.936","0.889"
"1999-02-23","10062906154454.58","10770351325688.41","0.934","0.889"
"1999-02-22","10060185930939.11","10778485136220.88","0.933","0.889"
"1999-02-19","9815987992586.55","10499563216711.71","0.935","0.889"
"1999-02-18","9792695823781.34","10483126141260.68","0.934","0.889"
"1999-02-17","9717702932180.52","10370862610474.03","0.937","0.889"
"1999-02-16","9816205073708.06","10522015922869.04","0.933","0.889"
"1999-02-12","9756616286708.39","10422546198232.42","0.936","0.889"
"1999-02-11","9917794273182.79","10625128916806.66","0.933","0.889"
"1999-02-10","9742189427824.17","10366795705207.80","0.940","0.889"
"1999-02-09","9670744345556.43","10304012855160.33","0.939","0.889"
"1999-02-08","9854817844351.83","10538114089547.88","0.935","0.889"
"1999-02-05","9836262808144.50","10501088306186.55","0.937","0.889"
"1999-02-04","9892819059174.00","10578105324665.84","0.935","0.889"
"1999-02-03","10045140136641.32","10777892045869.55","0.932","0.889"
"1999-02-02","9975334594028.63","10692487035278.65","0.933","0.889"
"1999-02-01","10051567061740.33","10785771674822.88","0.932","0.889"
"1999-01-29","10092015091271.10","10842030531005.77","0.931","0.889"
"1999-01-28","10016954382831.76","10721124826528.38","0.934","0.889"
"1999-01-27","9882626422588.19","10533030457965.09","0.938","0.889"
"1999-01-26","9926183265719.36","10610471112409.61","0.936","0.889"
"1999-01-25","9789443083187.34","10455166167555.33","0.936","0.889"
"1999-01-22","9721688244327.51","10380690964867.43","0.937","0.889"
"1999-01-21","9813742807398.18","10465163976334.82","0.938","0.889"
"1999-01-20","9955759210310.80","10646988532612.66","0.935","0.889"
"1999-01-19","9936492264466.94","10607844569425.17","0.937","0.889"
"1999-01-15","9874572386803.17","10533793002702.51","0.937","0.889"
"1999-01-14","9702373610703.03","10270545613906.95","0.945","0.889"
"1999-01-13","9818291999732.50","10458724709663.28","0.939","0.889"
"1999-01-12","9880994085846.10","10502020305310.06","0.941","0.891"
"1999-01-11","10034836073662.22","10708500474764.44","0.937","0.889"
"1999-01-08","10120979391900.53","10803479658169.60","0.937","0.889"
"1999-01-07","10101202231669.42","10758065882696.66","0.939","0.889"
"1999-01-06","10122221391670.27","10780179680081.80","0.939","0.889"
"1999-01-05","9947561750075.28","10546671536045.58","0.943","0.889"
"1999-01-04","9841487156883.41","10405346578043.97","0.946","0.889"
"1998-12-31","9885943112464.84","10414920750858.23","0.949","0.893"
"1998-12-30","9669001350758.03","10437797092980.79","0.926","0.887"
"1998-12-29","9739429271976.64","10521507559710.76","0.926","0.885"
"1998-12-28","9634775949877.56","10383232780658.83","0.928","0.885"
"1998-12-24","9619174991196.51","10389841501716.46","0.926","0.883"
"1998-12-23","9641729279222.24","10409074574538.02","0.926","0.885"
"1998-12-22","9468450249214.77","10197510773500.84","0.929","0.885"
"1998-12-21","9455320591650.29","10191325688408.44","0.928","0.887"
"1998-12-18","9323117154475.00","10065844715506.54","0.926","0.885"
"1998-12-17","9268891396322.08","9997639325104.08","0.927","0.885"
"1998-12-16","9157725898468.58","9844791468848.15","0.930","0.885"
"1998-12-15","9136151215489.23","9852332189029.29","0.927","0.885"
"1998-12-14","9004962733708.63","9669067270469.65","0.931","0.885"
